,NID,Quarter,Herd,Lact,PI-M,Gest,DIM,AbCode,DCC,Ab_RxStat,TBred,Lact_xLame,Life_xLame,Lact_xMetabolic,Life_xMetabolic,Lact_xmast,Lact_qxmast,Life_xmast,TLSCC,TL150SCC,TL200SCC,TL_mean_logSCC,TL_sd_logSCC,LIFESCC,LIFE150SCC,LIFE200SCC,HRxCodes,AllRxCodes,Pregnant,DSLB,pre_num_tests_0to30,pre_num_tests_0to30_max,pre_num_tests_0to30_logmean,pre_num_tests_0to30_SCC>150,pre_num_tests_0to30_SCC>200,pre_num_tests_0to30_SCC>1000,pre_num_tests_31to60,pre_num_tests_31to60_max,pre_num_tests_31to60_logmean,pre_num_tests_31to60_SCC>150,pre_num_tests_31to60_SCC>200,pre_num_tests_31to60_SCC>1000,pre_num_tests_61to90,pre_num_tests_61to90_max,pre_num_tests_61to90_logmean,pre_num_tests_61to90_SCC>150,pre_num_tests_61to90_SCC>200,pre_num_tests_61to90_SCC>1000,pre_num_tests_g90,pre_num_tests_g90_max,pre_num_tests_g90_logmean,pre_num_tests_g90_SCC>150,pre_num_tests_g90_SCC>200,pre_num_tests_g90_SCC>1000,prelact_SCC_count,prelact_SCC_max,prelact_logSCC_mean,prelact_SCC>150,prelact_SCC>200,prelact_SCC>1000,Rx_Year,Rx_Month,Prev_AllRxCodes,pre_herd_mast_percent,pre_herd_fresh_mast_percent,pre_herd_greater14day_mast_percent,pre_herd_SCC_percent_g150,pre_herd_SCC__DIM_less31_percent_g150,pre_herd_SCC__DIM_more30_percent_g150,pre_herd_SCC_percent_g200,pre_herd_SCC__DIM_less31_percent_g200,pre_herd_SCC__DIM_more30_percent_g200
489,Z179W0373,21.0,2K0054J,1,117,,350,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,8.0,0.0,0.0,3.4357362565982807,0.3299468323684495,8.0,0.0,0.0,58491,58491,0,,,,,,,,1.0,31.0,3.4339872044851463,0.0,0.0,0.0,1.0,40.0,3.6888794541139363,0.0,0.0,0.0,6.0,48.0,3.393837232364527,0.0,0.0,0.0,,,,,,,2020,7,9999999,0.9538950715421303,0.0,1.1494252873563218,15.916955017301039,,15.916955017301039,11.072664359861593,,11.072664359861593
490,Z179W0373,21.0,2K0054J,4,109,,17,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,2,1.0,1.0,1.0,8.085486772102845,,25.0,7.0,5.0,46337,46337,0,,1.0,3247.0,8.085486772102845,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,24.0,346.0,4.264556125707963,6.0,4.0,0.0,2022,9,58491,1.0452961672473868,0.5434782608695652,1.1053315994798438,25.46419098143236,37.333333333333336,17.62114537444934,20.954907161803714,32.0,13.656387665198238
491,Z179W0375,99,2K0054J,3,117,280.0,10,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,,,,86320,86320,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,8,9999999,0.322234156820623,0.851063829787234,0.14367816091954022,33.83838383838384,32.5,34.74576271186441,27.27272727272727,27.500000000000004,27.11864406779661
492,Z179W0377,11.0,2K0054J,2,93,278.0,5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,8.0,7.0,3.0,58491,58491,0,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,507.0,5.461126073999455,7.0,3.0,0.0,2020,10,9999999,0.9090909090909091,1.25,0.8849557522123894,15.704387990762125,16.216216216216218,15.43859649122807,11.778290993071593,13.513513513513514,10.87719298245614
493,Z179W0378,22.0,2K0054J,1,118,,46,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,58491,58491,0,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2019,9,9999999,0.9316770186335404,1.3793103448275863,0.8526187576126675,23.456790123456788,22.702702702702705,25.862068965517242,17.695473251028808,16.216216216216218,22.413793103448278
494,Z179W0380,21.0,2K0054J,2,102,693.0,140,0,0.0,0,2.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,46337,46337,0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,9999999,0.9478672985781991,,0.9478672985781991,24.018475750577366,,24.018475750577366,18.706697459584294,,18.706697459584294
495,Z179W0380,21.0,2K0054J,2,102,693.0,201,0,0.0,0,2.0,0.0,0.0,0.0,0.0,2,2,2,,,,,,,,,46337,46337,0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,4,46337,1.4820042342978124,10.526315789473683,1.2327773749093547,29.411764705882355,25.0,30.136986301369863,22.35294117647059,18.333333333333332,23.013698630136986
496,Z179W0380,11.0,2K0054J,4,99,,33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,3,,,,,,,,,46337,46337,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,4,46337,0.7558139534883721,1.7857142857142856,0.7211538461538461,32.399299474605954,25.0,32.5044404973357,25.04378283712785,25.0,25.044404973357015
497,Z179W0398,12.0,2K0054J,3,80,274.0,30,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,6.436150368369428,,11.0,2.0,2.0,86320,86320,0,,1.0,624.0,6.436150368369428,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,11.0,214.0,3.757405800031692,1.0,1.0,0.0,2021,10,9999999,1.5742642026009581,2.0408163265306123,1.5580736543909348,20.326409495548962,26.382978723404253,17.084282460136674,16.023738872403563,21.27659574468085,13.211845102505695
498,Z179W0404,22.0,2K0054J,4,92,,209,0,0.0,0,3.0,0.0,0.0,0.0,0.0,1,1,1,5.0,1.0,1.0,4.766914461052579,0.8208119053774652,25.0,2.0,2.0,61252,61252,0,126.0,1.0,417.0,6.0330862217988015,1.0,1.0,0.0,,,,,,,1.0,126.0,4.836281906951478,0.0,0.0,0.0,3.0,117.0,4.321734725504205,0.0,0.0,0.0,20.0,205.0,3.6851846882506187,1.0,1.0,0.0,2023,4,9999999,0.9529481834425254,0.0,0.966183574879227,30.582524271844658,25.0,30.693069306930692,23.54368932038835,25.0,23.51485148514851
499,Z179W0417,11.0,2K0054J,1,0,,13,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,58491,58491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,8,9999999,1.3245033112582782,3.9215686274509802,0.4434589800443459,26.666666666666668,33.33333333333333,25.925925925925924,26.666666666666668,33.33333333333333,25.925925925925924
500,Z179W0420,22.0,2K0054J,1,84,,4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,58491,58491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,4,9999999,1.3120899718837862,8.571428571428571,1.065891472868217,25.538461538461537,34.78260869565217,23.046875,18.461538461538463,31.88405797101449,14.84375
501,Z179W0433,22.0,2K0054J,1,101,,32,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,58491,58491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,9,9999999,0.7200720072007201,0.7518796992481203,0.7157464212678937,23.015873015873016,22.702702702702705,23.88059701492537,17.46031746031746,16.216216216216218,20.8955223880597
502,Z179W0439,99,2K0054J,1,78,,21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,0.0,0.0,4.30406509320417,,1.0,0.0,0.0,58491,58491,0,,1.0,74.0,4.30406509320417,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2019,8,9999999,1.1286681715575622,1.1494252873563218,1.1199999999999999,23.904382470119522,22.872340425531913,26.984126984126984,18.326693227091635,16.48936170212766,23.809523809523807
503,Z179W0440,21.0,2K0054J,3,135,274.0,311,0,0.0,0,3.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,46337,46337,0,204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,7,9999999,0.4921259842519685,0.0,0.4935834155972359,20.21857923497268,,20.21857923497268,16.39344262295082,,16.39344262295082
504,Z189W0003,22.0,2K0054J,1,91,,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,58491,58491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,8,9999999,1.0376134889753565,0.6711409395973155,1.1254019292604502,33.33333333333333,,33.33333333333333,33.33333333333333,,33.33333333333333
505,Z189W0006,12.0,2K0054J,3,115,,26,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,46337,46337,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,4,9999999,0.9280742459396751,0.0,0.9621166566446182,29.954954954954953,25.0,30.045871559633024,21.846846846846844,25.0,21.788990825688074
506,Z189W0009,21.0,2K0054J,1,129,,2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,58491,58491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,4,9999999,1.1225444340505144,3.3333333333333335,1.0587102983638113,25.449101796407188,34.78260869565217,23.0188679245283,18.263473053892216,31.88405797101449,14.716981132075471
507,Z189W0016,11.0,2K0054J,1,105,,3,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,47941,47941,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,4,9999999,1.20817843866171,5.88235294117647,1.055662188099808,25.449101796407188,34.78260869565217,23.0188679245283,18.263473053892216,31.88405797101449,14.716981132075471
508,Z189W0016,22.0,2K0054J,1,105,,177,0,100.0,0,2.0,0.0,0.0,0.0,0.0,2,1,2,3.0,3.0,3.0,6.292463001730343,0.27041813905732087,3.0,3.0,3.0,58491,58491,1,100.0,1.0,486.0,6.186208623900494,1.0,1.0,0.0,,,,,,,,,,,,,2.0,735.0,6.345590190645267,2.0,2.0,0.0,,,,,,,2020,10,47941,0.9113504556752278,0.0,0.9769094138543518,15.704387990762125,16.216216216216218,15.43859649122807,11.778290993071593,13.513513513513514,10.87719298245614
509,Z189W0019,22.0,2K0054J,1,88,,35,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,58491,58491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,5,9999999,0.9633911368015413,,0.9633911368015413,19.962686567164177,13.043478260869565,20.2729044834308,13.059701492537313,4.3478260869565215,13.450292397660817
510,Z189W0019,99,2K0054J,2,105,,120,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,2,,,,,,,,,46337,46337,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,1,58491,0.5287009063444109,,0.5287009063444109,27.363184079601986,,27.363184079601986,18.407960199004975,,18.407960199004975
511,Z189W0035,11.0,2K0054J,1,109,,9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,12001,12001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,5,9999999,1.1406844106463878,10.526315789473683,0.9680542110358179,25.538461538461537,34.78260869565217,23.046875,18.461538461538463,31.88405797101449,14.84375
512,Z189W0035,22.0,2K0054J,3,111,,198,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,2,,,,,,,,,46337,46337,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,4,12001,0.9307737056428156,0.0,0.9638554216867471,29.954954954954953,25.0,30.045871559633024,21.846846846846844,25.0,21.788990825688074
513,Z189W0037,22.0,2K0054J,3,117,,5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,46337,46337,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,4,9999999,1.609517144856543,2.380952380952381,1.5861571737563085,31.22448979591837,25.0,32.093023255813954,23.6734693877551,18.333333333333332,24.418604651162788
514,Z189W0047,21.0,2K0054J,1,119,,203,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,4.0,3.0,3.0,6.403129635853799,1.2699801234205883,4.0,3.0,3.0,58491,58491,0,,1.0,1220.0,7.106606137727303,1.0,1.0,1.0,1.0,2101.0,7.650168700845001,1.0,1.0,1.0,,,,,,,2.0,443.0,5.427871852421446,1.0,1.0,0.0,,,,,,,2020,10,9999999,1.1345218800648298,0.0,1.1456628477905073,19.85743380855397,18.048780487804876,20.334620334620336,15.478615071283095,14.634146341463413,15.701415701415703
515,Z189W0047,21.0,2K0054J,1,119,,280,0,6.0,0,1.0,0.0,0.0,0.0,0.0,2,2,2,6.0,5.0,5.0,6.773814936476775,1.2972061217509319,6.0,5.0,5.0,58491,58491,1,6.0,1.0,4898.0,8.496582237512113,1.0,1.0,1.0,1.0,688.0,6.5337888379333435,1.0,1.0,0.0,1.0,1220.0,7.106606137727303,1.0,1.0,1.0,3.0,2101.0,6.168637468562632,2.0,2.0,1.0,,,,,,,2021,1,58491,0.819672131147541,,0.819672131147541,20.20497803806735,,20.20497803806735,15.666178623718888,,15.666178623718888
516,Z189W0047,22.0,2K0054J,3,105,279.0,12,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,3,,,,,,19.0,11.0,9.0,46337,46337,0,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,4898.0,5.507045475588728,11.0,9.0,4.0,2023,3,58491,0.8454106280193237,1.8518518518518516,0.7751937984496124,23.52941176470588,,23.52941176470588,16.862745098039216,,16.862745098039216
517,Z189W0047,21.0,2K0054J,3,105,279.0,30,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,1,4,1.0,1.0,1.0,5.680172609017068,,20.0,12.0,10.0,46337,46337,0,,1.0,293.0,5.680172609017068,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,19.0,4898.0,5.507045475588728,11.0,9.0,4.0,2023,4,46337,0.9307737056428156,0.0,0.9638554216867471,29.954954954954953,25.0,30.045871559633024,21.846846846846844,25.0,21.788990825688074
518,Z189W0059,12.0,2K0054J,3,111,,62,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,46337,46337,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,12,9999999,0.6651884700665188,,0.6651884700665188,16.605839416058394,0.0,16.63619744058501,13.686131386861314,0.0,13.711151736745887
519,Z189W0079,22.0,2K0054J,1,113,,207,0,46.0,0,3.0,0.0,0.0,0.0,0.0,1,1,1,5.0,0.0,0.0,3.2799772002501824,0.2981221613060786,5.0,0.0,0.0,58491,58491,1,46.0,1.0,26.0,3.258096538021482,0.0,0.0,0.0,1.0,43.0,3.7612001156935624,0.0,0.0,0.0,1.0,26.0,3.258096538021482,0.0,0.0,0.0,2.0,24.0,3.061246404757193,0.0,0.0,0.0,,,,,,,2021,2,9999999,1.24282982791587,,1.24282982791587,16.68757841907152,,16.68757841907152,13.29987452948557,,13.29987452948557
520,Z189W0085,22.0,2K0054J,2,114,273.0,326,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,46337,46337,0,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,8,9999999,0.6543075245365322,0.0,0.8,20.21857923497268,,20.21857923497268,16.39344262295082,,16.39344262295082
521,Z189W0091,21.0,2K0054J,2,103,280.0,299,0,0.0,0,3.0,0.0,0.0,0.0,0.0,1,1,1,7.0,7.0,4.0,5.676588699536767,0.49497974338757544,15.0,9.0,4.0,46337,46337,0,49.0,,,,,,,1.0,314.0,5.749392985908253,1.0,1.0,0.0,1.0,189.0,5.241747015059643,1.0,0.0,0.0,5.0,602.0,5.748996179157894,5.0,3.0,0.0,8.0,189.0,4.660753533408233,2.0,0.0,0.0,2022,7,9999999,0.6329113924050633,0.0,0.6355932203389831,20.21857923497268,,20.21857923497268,16.39344262295082,,16.39344262295082
522,Z189W0096,22.0,2K0054J,1,119,,43,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,58491,58491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,9,9999999,1.2302284710017575,0.0,1.4300306435137897,15.945330296127564,16.216216216216218,15.807560137457044,12.072892938496583,13.513513513513514,11.34020618556701
523,Z189W0101,21.0,2K0054J,3,96,276.0,33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,46337,46337,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,11,9999999,0.8214676889375685,0.0,0.8223684210526315,17.936507936507937,19.81132075471698,17.557251908396946,13.968253968253968,15.09433962264151,13.740458015267176
524,Z189W0117,99,2K0054J,1,77,,33,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,1.0,9.012620873002131,,1.0,1.0,1.0,86320,86320,0,1.0,1.0,8206.0,9.012620873002131,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2021,6,9999999,0.6042296072507553,0.0,0.6048387096774194,23.391812865497073,21.052631578947366,23.458646616541355,15.789473684210526,21.052631578947366,15.639097744360903
525,Z189W0148,99,2K0054J,2,98,276.0,97,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,3.0,0.0,0.0,3.7604782240560635,0.04654940990285975,11.0,1.0,0.0,46337,46337,0,,1.0,41.0,3.713572066704308,0.0,0.0,0.0,1.0,43.0,3.7612001156935624,0.0,0.0,0.0,1.0,45.0,3.8066624897703196,0.0,0.0,0.0,,,,,,,8.0,194.0,3.6649188256019647,1.0,0.0,0.0,2021,12,9999999,0.9078212290502794,,0.9078212290502794,21.809744779582367,43.75,20.96385542168675,15.31322505800464,37.5,14.457831325301203
526,Z189W0176,21.0,2K0054J,1,100,,32,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,58491,58491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,9,9999999,1.1578947368421053,1.1428571428571428,1.1612903225806452,33.33333333333333,,33.33333333333333,33.33333333333333,,33.33333333333333
527,Z189W0214,22.0,2K0054J,3,0,271.0,2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,12.0,3.0,2.0,46337,46337,0,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,279.0,4.064003634215891,3.0,2.0,0.0,2022,8,9999999,0.8695652173913043,1.048951048951049,0.801068090787717,,,,,,
528,Z189W0226,11.0,2K0054J,2,95,,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,46337,46337,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,3,9999999,1.3910355486862442,11.11111111111111,0.8183306055646482,27.85862785862786,,27.85862785862786,20.16632016632017,,20.16632016632017
529,Z189W0236,22.0,2K0054J,2,100,281.0,365,0,0.0,0,4.0,0.0,0.0,0.0,0.0,1,1,1,8.0,2.0,1.0,4.270949610351267,1.8159705455180661,16.0,2.0,1.0,46337,46337,0,110.0,1.0,3651.0,8.202756381655638,1.0,1.0,1.0,1.0,167.0,5.117993812416755,1.0,0.0,0.0,,,,,,,6.0,99.0,3.4744744481229577,0.0,0.0,0.0,8.0,61.0,2.9458089958000166,0.0,0.0,0.0,2022,10,9999999,1.2332439678284184,3.7735849056603774,1.1589403973509933,20.967741935483872,30.078125,17.50741839762611,16.7741935483871,25.0,13.649851632047477
530,Z189W0238,99,2K0054J,2,0,277.0,5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,8.0,0.0,0.0,86320,86320,0,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,68.0,3.5275982414749114,0.0,0.0,0.0,2021,9,9999999,0.9811320754716981,0.5988023952095809,1.0362694300518136,26.443202979515828,27.77777777777778,25.54517133956386,21.042830540037244,22.22222222222222,20.24922118380062
531,Z189W0238,22.0,2K0054J,2,0,277.0,16,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,1,2,,,,,,8.0,0.0,0.0,51755,51755,0,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,68.0,3.5275982414749114,0.0,0.0,0.0,2021,10,86320,1.284796573875803,5.755395683453238,0.7923930269413629,22.123893805309734,25.0,20.19704433497537,17.404129793510325,19.11764705882353,16.25615763546798
532,Z189W0238,22.0,2K0054J,2,0,277.0,26,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,2,3,,,,,,8.0,0.0,0.0,49851,49851,0,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,68.0,3.5275982414749114,0.0,0.0,0.0,2021,10,51755,1.65860400829302,2.666666666666667,1.6034985422740524,21.695760598503743,26.573426573426573,18.992248062015506,17.70573566084788,20.97902097902098,15.891472868217054
533,Z189W0258,300.0,2K0054J,3,81,,6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,46337,46337,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,9,9999999,1.1896431070678797,2.348993288590604,0.8841732979664014,,,,,,
534,Z189W0264,21.0,2K0054J,1,86,,5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,58491,58491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,7,9999999,1.3719512195121952,1.4814814814814816,1.3435700575815739,33.33333333333333,,33.33333333333333,33.33333333333333,,33.33333333333333
535,Z189W0274,21.0,2K0054J,2,90,,156,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,3.0,1.0,0.0,4.715187408927521,0.4244313575890875,11.0,3.0,0.0,46337,46337,0,,,,,,,,1.0,168.0,5.123963979403259,1.0,0.0,0.0,1.0,115.0,4.74493212836325,0.0,0.0,0.0,1.0,72.0,4.276666119016055,0.0,0.0,0.0,8.0,193.0,4.734150519359153,2.0,0.0,0.0,2022,3,9999999,2.112163146394756,6.329113924050633,1.8547140649149922,28.71287128712871,,28.71287128712871,21.534653465346533,,21.534653465346533
536,Z189W0275,99,2K0054J,2,96,276.0,108,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1,,1,,,,,,,,,46337,46337,0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,9999999,0.8507347254447023,,0.8507347254447023,22.76422764227642,,22.76422764227642,17.615176151761517,,17.615176151761517
537,Z189W0285,99,2K0054J,2,80,282.0,68,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1,,1,2.0,2.0,1.0,5.469899407503429,0.43959995372593336,10.0,2.0,1.0,46337,46337,0,11.0,1.0,324.0,5.780743515792329,1.0,1.0,0.0,1.0,174.0,5.159055299214529,1.0,0.0,0.0,,,,,,,,,,,,,8.0,121.0,3.9879815847952855,0.0,0.0,0.0,2021,12,9999999,0.9078212290502794,,0.9078212290502794,23.32155477031802,43.75,22.727272727272727,15.901060070671377,37.5,15.272727272727273
538,Z189W0296,21.0,2K0054J,3,85,,77,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,46337,46337,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,5,9999999,0.3158559696778269,,0.3158559696778269,30.633802816901408,50.0,30.49645390070922,22.535211267605636,50.0,22.340425531914892
539,Z189W0303,21.0,2K0054J,1,91,,8,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,58491,58491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,7,9999999,1.3719512195121952,1.4814814814814816,1.3435700575815739,33.33333333333333,,33.33333333333333,33.33333333333333,,33.33333333333333
540,Z189W0309,22.0,2K0054J,3,81,,43,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,61252,61252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,4,9999999,0.9529481834425254,0.0,0.966183574879227,30.582524271844658,25.0,30.693069306930692,23.54368932038835,25.0,23.51485148514851
541,Z189W0309,11.0,2K0054J,3,81,,98,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,1,2,,,,,,,,,46337,46337,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,6,61252,0.5291005291005291,,0.5291005291005291,34.49367088607595,,34.49367088607595,25.63291139240506,,25.63291139240506
542,Z189W0310,21.0,2K0054J,1,86,,58,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,7.826044013518965,,1.0,1.0,1.0,58491,58491,0,,1.0,2505.0,7.826044013518965,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2020,9,9999999,1.0554089709762533,0.5813953488372093,1.1398963730569949,17.88321167883212,19.26605504587156,16.969696969696972,13.503649635036496,15.59633027522936,12.121212121212121
543,Z189W0336,21.0,2K0054J,2,91,847.0,9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,46337,46337,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,9999999,0.6112469437652812,7.6923076923076925,0.31826861871419476,25.522388059701495,,25.522388059701495,18.35820895522388,,18.35820895522388
544,Z189W0351,12.0,2K0054J,1,102,,79,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,58491,58491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,10,9999999,0.9732360097323601,0.0,0.9828009828009828,16.236162361623617,18.048780487804876,15.625,12.177121771217712,14.634146341463413,11.348684210526317
545,Z189W0366,12.0,2K0054J,1,92,,115,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,2.0,0.0,0.0,2.9174053685313024,0.03823129880012552,2.0,0.0,0.0,58491,58491,0,,,,,,,,1.0,19.0,2.9444389791664403,0.0,0.0,0.0,1.0,18.0,2.8903717578961645,0.0,0.0,0.0,,,,,,,,,,,,,2020,11,9999999,0.9795918367346939,,0.9795918367346939,23.13296903460838,22.807017543859647,23.170731707317074,18.397085610200364,17.543859649122805,18.495934959349594
546,Z189W0383,11.0,2K0054J,3,93,,8,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,7.822444729489319,,14.0,2.0,1.0,46337,46337,0,,1.0,2496.0,7.822444729489319,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,13.0,180.0,3.9435250076528097,1.0,0.0,0.0,2022,9,9999999,1.2041284403669725,1.6304347826086956,1.153846153846154,25.46419098143236,37.333333333333336,17.62114537444934,20.954907161803714,32.0,13.656387665198238
547,Z189W0391,21.0,2K0054J,3,99,,14,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,15.0,4.0,3.0,46337,46337,0,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,1286.0,4.513923900181349,4.0,3.0,1.0,2022,9,9999999,1.2366498032602586,1.9736842105263157,1.1677934849416103,25.46419098143236,37.333333333333336,17.62114537444934,20.954907161803714,32.0,13.656387665198238
548,Z189W0391,21.0,2K0054J,3,99,,26,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,2,2,,,,,,15.0,4.0,3.0,46337,46337,0,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,1286.0,4.513923900181349,4.0,3.0,1.0,2022,10,46337,0.8695652173913043,2.0618556701030926,0.8032128514056224,25.46419098143236,37.333333333333336,17.62114537444934,20.954907161803714,32.0,13.656387665198238
549,Z189W0396,21.0,2K0054J,2,112,281.0,50,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,7.051855622955894,,9.0,1.0,1.0,86320,86320,0,,1.0,1155.0,7.051855622955894,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,8.0,118.0,3.4508784899362084,0.0,0.0,0.0,2021,10,9999999,1.5983321751216122,3.896103896103896,1.4684287812041115,21.695760598503743,26.573426573426573,18.992248062015506,17.70573566084788,20.97902097902098,15.891472868217054
