,NID,Quarter,Herd,Lact,M_Sys,HWI,ABV_M_Resist,PI-M,Gest,DIM,AbCode,DCC,Ab_RxStat,TBred,Lact_xLame,Life_xLame,Lact_xMetabolic,Life_xMetabolic,Lact_xmast,Lact_qxmast,Life_xmast,TLSCC,TL150SCC,TL200SCC,TL_mean_logSCC,TL_sd_logSCC,LIFESCC,LIFE150SCC,LIFE200SCC,Outcome_Mean_logSCC_next_lact,Outcome_Std_logSCC_next_lact,Outcome_Count_logSCC_next_lact,Outcome_Next_Lact_max_xmast,Outcome_failure_T,Outcome_failure_D,Outcome_Lact_mast_reoccur,Outcome_Recurred,Pregnant,Outcome_Sold,Outcome_num_tests_30to60,Outcome_num_tests_30to60_SCC<200,Outcome_num_tests_60to90,Outcome_num_tests_60to90_SCC<200,Outcome_num_tests_after90,Outcome_num_tests_after90_SCC<200,Outcome_num_tests_30to100,Outcome_30to100_mean_logSCC,Outcome_30to100_sd_mean_logSCC,Outcome_num_tests_30to150,Outcome_30to150_mean_logSCC,Outcome_30to150_sd_mean_logSCC,DSLB,Outcome_Failure,pre_num_tests_0to30,pre_num_tests_0to30_max,pre_num_tests_0to30_logmean,pre_num_tests_0to30_SCC>150,pre_num_tests_0to30_SCC>200,pre_num_tests_0to30_SCC>1000,pre_num_tests_31to60,pre_num_tests_31to60_max,pre_num_tests_31to60_logmean,pre_num_tests_31to60_SCC>150,pre_num_tests_31to60_SCC>200,pre_num_tests_31to60_SCC>1000,pre_num_tests_61to90,pre_num_tests_61to90_max,pre_num_tests_61to90_logmean,pre_num_tests_61to90_SCC>150,pre_num_tests_61to90_SCC>200,pre_num_tests_61to90_SCC>1000,pre_num_tests_g90,pre_num_tests_g90_max,pre_num_tests_g90_logmean,pre_num_tests_g90_SCC>150,pre_num_tests_g90_SCC>200,pre_num_tests_g90_SCC>1000,prelact_SCC_count,prelact_SCC_max,prelact_logSCC_mean,prelact_SCC>150,prelact_SCC>200,prelact_SCC>1000,Rx_Year,Rx_Month,Prev_AllRxCodes,Outcome_Sold100,Outcome_Rec100,Outcome_Shortloss,Outcome_Longloss,pre_herd_mast_percent,pre_herd_fresh_mast_percent,pre_herd_greater14day_mast_percent,pre_herd_SCC_percent_g150,pre_herd_SCC__DIM_less31_percent_g150,pre_herd_SCC__DIM_more30_percent_g150,pre_herd_SCC_percent_g200,pre_herd_SCC__DIM_less31_percent_g200,pre_herd_SCC__DIM_more30_percent_g200
1172,Z14AL0052,99,2K0084M,1,,,,78,,318,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,0.0,0.0,4.634728988229636,99.0,1.0,0.0,0.0,4.1588830833596715,99.0,1.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,103.0,4.634728988229636,0.0,0.0,0.0,,,,,,,2017,6,9999999,0,0.0,0.0,0.0,6.435643564356436,5.555555555555555,6.462585034013606,,,,,,
1173,Z14AL0052,300,2K0084M,2,,,,0,,4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,2,,,,,,1.0,0.0,0.0,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,4.1588830833596715,99.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,103.0,4.634728988229636,0.0,0.0,0.0,2017,9,49851,0,0.0,0.0,0.0,5.873715124816446,9.090909090909092,5.651491365777081,,,,,,
1174,Z14AL0053,99,2K0084M,1,,,,115,,366,0,172.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,,,,3.828641396489095,99.0,1.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,4,9999999,0,0.0,0.0,0.0,6.626506024096386,1.639344262295082,7.322654462242563,,,,,,
1175,Z14AL0056,99,2K0084M,1,,,,84,,241,0,178.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,,,,,,,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,1,9999999,0,0.0,0.0,,6.4453125,,6.4453125,,,,,,
1176,Z14AL0056,99,2K0084M,2,,,,0,294.0,178,0,104.0,0,0.0,0.0,0.0,0.0,0.0,1,,2,,,,,,,,,,,,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,10,49851,0,0.0,0.0,0.0,8.905109489051096,,8.905109489051096,,,,,,
1177,Z14AL0061,99,2K0084M,1,,,,132,,2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,,,,4.532599493153256,99.0,1.0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,4,9999999,0,0.0,0.0,0.0,2.1201413427561837,10.256410256410255,0.819672131147541,,,,,,
1178,Z14AL0061,99,2K0084M,1,,,,132,,276,0,164.0,0,0.0,0.0,0.0,0.0,0.0,2,,2,2.0,1.0,0.0,4.5775195280955465,0.7558522623190543,2.0,1.0,0.0,4.532599493153256,99.0,1.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,1.0,57.0,4.04305126783455,0.0,0.0,0.0,1.0,166.0,5.111987788356544,1.0,0.0,0.0,,,,,,,2017,1,49851,0,0.0,0.0,0.0,6.4453125,,6.4453125,,,,,,
1179,Z14AL0063,99,2K0084M,1,,,,89,,4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,,,,4.48863636973214,99.0,1.0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,4,9999999,0,0.0,0.0,0.0,7.975460122699387,18.571428571428573,5.078125,,,,,,
1180,Z14AL0063,300,2K0084M,2,,,,111,272.0,348,0,283.0,0,0.0,0.0,0.0,0.0,0.0,1,1,2,1.0,0.0,0.0,4.48863636973214,99.0,3.0,0.0,0.0,,,,,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,1.0,89.0,4.48863636973214,0.0,0.0,0.0,,,,,,,2.0,104.0,4.325862042186921,0.0,0.0,0.0,2018,5,49851,0,1.0,,0.0,6.25,17.647058823529413,5.893186003683241,,,,,,
1181,Z14AL0063,11,2K0084M,2,,,,111,272.0,380,0,315.0,0,0.0,0.0,0.0,0.0,0.0,2,1,3,1.0,0.0,0.0,4.48863636973214,99.0,3.0,0.0,0.0,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,89.0,4.48863636973214,0.0,0.0,0.0,2.0,104.0,4.325862042186921,0.0,0.0,0.0,2018,6,49851,0,0.0,0.0,0.0,9.473684210526317,,9.473684210526317,40.08810572687225,39.130434782608695,40.19607843137255,33.92070484581498,34.78260869565217,33.82352941176471
1182,Z14AL0065,99,2K0084M,1,,,,117,,287,0,150.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,2.0,1.0,1.0,4.574870374923627,1.862199418725071,2.0,1.0,1.0,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,1.0,26.0,3.258096538021482,0.0,0.0,0.0,1.0,362.0,5.8916442118257715,1.0,1.0,0.0,,,,,,,2017,1,9999999,0,0.0,0.0,0.0,6.4453125,,6.4453125,,,,,,
1183,Z14AL0066,99,2K0084M,1,,,,99,,71,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,3.828641396489095,99.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,6,9999999,0,0.0,0.0,0.0,10.75268817204301,,10.75268817204301,,,,,,
1184,Z14AL0067,12,2K0084M,2,,,,105,298.0,363,0,276.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,,0,0,2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,5,9999999,0,1.0,,0.0,6.870229007633588,0.0,6.958762886597938,,,,,,
1185,Z14AL0067,12,2K0084M,2,,,,105,298.0,374,0,287.0,0,0.0,0.0,0.0,0.0,0.0,2,2,2,,,,,,,,,,,,,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,6,51755,0,1.0,,0.0,5.901639344262295,,5.901639344262295,,,,,,
1186,Z14AL0067,12,2K0084M,2,,,,105,298.0,394,0,307.0,0,0.0,0.0,0.0,0.0,0.0,3,3,3,,,,,,,,,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,6,49851,0,0.0,0.0,0.0,9.473684210526317,,9.473684210526317,40.08810572687225,39.130434782608695,40.19607843137255,33.92070484581498,34.78260869565217,33.82352941176471
1187,Z14AL0070,99,2K0084M,1,,,,107,,272,0,206.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,0.0,0.0,3.6888794541139363,99.0,1.0,0.0,0.0,,,,4,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,40.0,3.6888794541139363,0.0,0.0,0.0,,,,,,,2017,1,9999999,0,0.0,0.0,,6.4453125,,6.4453125,,,,,,
1188,Z14AL0070,99,2K0084M,2,,,,0,292.0,12,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,2,,,,,,1.0,0.0,0.0,,,,2,0,0,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,40.0,3.6888794541139363,0.0,0.0,0.0,2017,4,49851,0,0.0,0.0,,3.861003861003861,4.761904761904762,3.7362637362637363,,,,,,
1189,Z14AL0070,11,2K0084M,2,,,,0,292.0,134,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,1,3,,,,,,1.0,0.0,0.0,,,,2,0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,40.0,3.6888794541139363,0.0,0.0,0.0,2017,8,47941,0,1.0,,,1.4925373134328357,1.639344262295082,1.440922190201729,,,,,,
1190,Z14AL0070,11,2K0084M,2,,,,0,292.0,182,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,2,4,,,,,,1.0,0.0,0.0,,,,2,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,40.0,3.6888794541139363,0.0,0.0,0.0,2017,9,47941,0,0.0,0.0,,7.591240875912408,17.857142857142858,7.15372907153729,,,,,,
1191,Z14AL0070,99,2K0084M,2,,,,0,292.0,186,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,,4,,,,,,1.0,0.0,0.0,,,,2,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,40.0,3.6888794541139363,0.0,0.0,0.0,2017,10,47941,0,,0.0,,9.343065693430656,31.25,8.819133034379671,,,,,,
1192,Z14AL0070,22,2K0084M,2,,,,0,292.0,355,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,1,5,,,,,,1.0,0.0,0.0,,,,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,40.0,3.6888794541139363,0.0,0.0,0.0,2018,3,47115,0,0.0,0.0,,8.082706766917292,,8.082706766917292,38.88888888888889,,38.88888888888889,31.57894736842105,,31.57894736842105
1195,Z14AL0072,99,2K0084M,1,,,,104,,4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,,,,6.411818267709897,99.0,1.0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,4,9999999,0,1.0,,0.0,7.975460122699387,18.571428571428573,5.078125,,,,,,
1196,Z14AL0072,99,2K0084M,1,,,,104,,18,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,,2,,,,,,,,,6.411818267709897,99.0,1.0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,4,49851,0,0.0,0.0,0.0,15.167095115681233,27.692307692307693,12.654320987654321,,,,,,
1197,Z14AL0073,99,2K0084M,1,,,,94,,8,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,,,,4.532599493153256,99.0,1.0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,4,9999999,0,1.0,,0.0,7.975460122699387,18.571428571428573,5.078125,,,,,,
1198,Z14AL0073,99,2K0084M,1,,,,94,,85,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,,2,,,,,,,,,4.532599493153256,99.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,6,49851,0,0.0,0.0,0.0,10.75268817204301,,10.75268817204301,,,,,,
1199,Z14AL0077,99,2K0084M,2,,,,0,282.0,195,0,61.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,1.0,1.0,0.0,,,,,0,0,7,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,168.0,5.123963979403259,1.0,0.0,0.0,2017,10,9999999,0,1.0,,0.0,8.613138686131387,,8.613138686131387,,,,,,
1200,Z14AL0077,21,2K0084M,2,,,,0,282.0,213,0,79.0,0,0.0,0.0,0.0,0.0,0.0,2,1,2,,,,,,1.0,1.0,0.0,,,,,0,0,6,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,168.0,5.123963979403259,1.0,0.0,0.0,2017,11,47115,0,1.0,,0.0,6.131386861313868,,6.131386861313868,,,,,,
1201,Z14AL0077,21,2K0084M,2,,,,0,282.0,228,0,94.0,0,0.0,0.0,0.0,0.0,0.0,3,2,3,,,,,,1.0,1.0,0.0,,,,,0,0,5,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,168.0,5.123963979403259,1.0,0.0,0.0,2017,11,47115,0,1.0,,0.0,4.13589364844904,,4.13589364844904,,,,,,
1202,Z14AL0077,21,2K0084M,2,,,,0,282.0,239,0,105.0,0,0.0,0.0,0.0,0.0,0.0,4,3,4,,,,,,1.0,1.0,0.0,,,,,0,0,4,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,168.0,5.123963979403259,1.0,0.0,0.0,2017,12,47115,0,1.0,,0.0,6.794682422451995,,6.794682422451995,,,,,,
1203,Z14AL0077,99,2K0084M,2,,,,0,282.0,262,0,128.0,0,0.0,0.0,0.0,0.0,0.0,5,,5,,,,,,1.0,1.0,0.0,,,,,0,0,3,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,168.0,5.123963979403259,1.0,0.0,0.0,2017,12,47115,0,1.0,,0.0,4.444444444444445,0.0,4.451038575667656,,,,,,
1204,Z14AL0077,99,2K0084M,2,,,,0,282.0,306,0,172.0,0,0.0,0.0,0.0,0.0,0.0,6,,6,,,,,,1.0,1.0,0.0,,,,,0,0,2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,168.0,5.123963979403259,1.0,0.0,0.0,2018,2,47941,0,1.0,,0.0,9.925925925925926,,9.925925925925926,,,,,,
1205,Z14AL0077,21,2K0084M,2,,,,0,282.0,403,0,269.0,0,0.0,0.0,0.0,0.0,0.0,7,4,7,,,,,,1.0,1.0,0.0,,,,,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,168.0,5.123963979403259,1.0,0.0,0.0,2018,5,47941,0,1.0,,0.0,6.870229007633588,0.0,6.958762886597938,,,,,,
1206,Z14AL0077,21,2K0084M,2,,,,0,282.0,429,0,295.0,0,0.0,0.0,0.0,0.0,0.0,8,5,8,,,,,,1.0,1.0,0.0,,,,,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,168.0,5.123963979403259,1.0,0.0,0.0,2018,6,51755,0,0.0,0.0,0.0,10.0,,10.0,40.08810572687225,39.130434782608695,40.19607843137255,33.92070484581498,34.78260869565217,33.82352941176471
1207,Z14AL0078,99,2K0084M,1,,,,123,,415,0,209.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,0.0,0.0,3.713572066704308,99.0,1.0,0.0,0.0,,,,3,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,41.0,3.713572066704308,0.0,0.0,0.0,,,,,,,2017,6,9999999,0,0.0,0.0,,8.99581589958159,0.0,9.148936170212766,,,,,,
1208,Z14AL0078,21,2K0084M,2,,,,92,271.0,22,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,2,,,,,,1.0,0.0,0.0,,,,,0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,41.0,3.713572066704308,0.0,0.0,0.0,2017,9,49851,0,1.0,,0.0,4.292527821939586,5.319148936170213,4.112149532710281,,,,,,
1209,Z14AL0078,21,2K0084M,2,,,,92,271.0,43,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,2,3,,,,,,1.0,0.0,0.0,,,,,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,41.0,3.713572066704308,0.0,0.0,0.0,2017,9,47941,0,1.0,,0.0,6.588579795021962,15.384615384615385,6.055900621118012,,,,,,
1210,Z14AL0078,11,2K0084M,2,,,,92,271.0,104,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,1,4,,,,,,1.0,0.0,0.0,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,41.0,3.713572066704308,0.0,0.0,0.0,2017,11,47941,0,0.0,0.0,0.0,4.13589364844904,,4.13589364844904,,,,,,
1213,Z14AL0087,99,2K0084M,1,,,,86,,16,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,,,,4.477336814478207,99.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,4,9999999,0,0.0,0.0,0.0,5.555555555555555,17.56756756756757,2.0,,,,,,
1214,Z14AL0088,99,2K0084M,1,,,,120,,9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,,,,,,,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,4,9999999,0,0.0,0.0,0.0,11.363636363636363,28.235294117647058,5.992509363295881,,,,,,
1217,Z14AL0103,99,2K0084M,1,,,,76,,7,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,,,,,,,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,4,9999999,0,0.0,0.0,0.0,5.555555555555555,17.56756756756757,2.0,,,,,,
1218,Z14AL0103,99,2K0084M,1,,,,76,,276,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,,2,,,,,,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,1,49851,0,0.0,0.0,0.0,6.4453125,,6.4453125,,,,,,
1219,Z14AL0104,99,2K0084M,1,,,,164,,272,0,178.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,,,,,,,,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,1,9999999,0,0.0,0.0,0.0,6.4453125,,6.4453125,,,,,,
1221,Z14AL0108,22,2K0084M,1,,,,92,,486,0,349.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,0.0,0.0,4.969813299576001,99.0,1.0,0.0,0.0,,,,,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,144.0,4.969813299576001,0.0,0.0,0.0,,,,,,,2017,11,9999999,0,0.0,0.0,0.0,4.283604135893649,,4.283604135893649,,,,,,
1223,Z14AL0117,99,2K0084M,1,,,,107,,319,0,199.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,0.0,0.0,3.912023005428146,99.0,1.0,0.0,0.0,,,,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,50.0,3.912023005428146,0.0,0.0,0.0,,,,,,,2017,6,9999999,0,0.0,0.0,0.0,9.090909090909092,0.0,9.151785714285714,,,,,,
1224,Z14AL0118,99,2K0084M,1,,,,85,,10,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,,,,,,,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1,4.04305126783455,99.0,1.0,4.04305126783455,99.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,8,9999999,0,0.0,0.0,0.0,3.6619718309859155,3.64963503649635,3.669724770642202,,,,,,
1225,Z14AL0121,99,2K0084M,3,,,,92,287.0,325,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,2.0,0.0,0.0,4.157538503647052,0.5605071235329139,4.0,1.0,1.0,6.502790045915623,99.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,2.0,95.0,4.157538503647052,0.0,0.0,0.0,2.0,271.0,4.083534089170619,1.0,1.0,0.0,2017,6,9999999,0,0.0,0.0,0.0,28.235294117647058,0.0,28.368794326241137,,,,,,
1226,Z14AL0129,99,2K0084M,1,,,,99,,316,0,206.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,,,,,,,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,6,9999999,0,0.0,0.0,,14.003590664272892,5.555555555555555,14.285714285714285,,,,,,
1227,Z14AL0129,12,2K0084M,2,,,,91,298.0,373,0,272.0,0,0.0,0.0,0.0,0.0,0.0,1,1,2,,,,,,,,,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,9,49851,0,0.0,0.0,0.0,4.761904761904762,,4.761904761904762,,,,,,
1228,Z14AL0132,99,2K0084M,1,,,,93,,311,0,220.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,,,,,,,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,6,9999999,0,0.0,0.0,0.0,14.003590664272892,5.555555555555555,14.285714285714285,,,,,,
1229,Z14AL0134,99,2K0084M,3,,,,96,281.0,316,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,2.0,0.0,0.0,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,87.0,4.271722781280152,0.0,0.0,0.0,2017,6,9999999,0,0.0,0.0,0.0,9.090909090909092,0.0,9.151785714285714,,,,,,
1231,Z14AL0137,99,2K0084M,1,,,,126,,3,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,,,,,,,0,1,0,1,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1,4.30406509320417,99.0,1.0,4.30406509320417,99.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,8,9999999,0,0.0,0.0,0.0,8.008658008658008,4.0,9.116022099447514,,,,,,
1232,Z14AL0137,99,2K0084M,1,,,,126,,230,0,172.0,0,0.0,0.0,0.0,0.0,0.0,2,,2,1.0,0.0,0.0,4.30406509320417,99.0,1.0,0.0,0.0,,,,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,74.0,4.30406509320417,0.0,0.0,0.0,,,,,,,2017,4,49851,0,0.0,0.0,0.0,6.626506024096386,1.639344262295082,7.322654462242563,,,,,,
1233,Z14AL0143,99,2K0084M,1,,,,88,,324,0,206.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,1.0,5.472270673671475,99.0,1.0,1.0,1.0,,,,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,238.0,5.472270673671475,1.0,1.0,0.0,,,,,,,2017,6,9999999,0,0.0,0.0,0.0,14.003590664272892,5.555555555555555,14.285714285714285,,,,,,
1235,Z14AL0145,99,2K0084M,1,,,,96,,337,0,212.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,0.0,0.0,4.276666119016055,99.0,1.0,0.0,0.0,,,,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,72.0,4.276666119016055,0.0,0.0,0.0,,,,,,,2017,6,9999999,0,0.0,0.0,0.0,28.235294117647058,0.0,28.368794326241137,,,,,,
1236,Z14AL0147,99,2K0084M,1,,,,103,,260,0,209.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,,,,,,,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,6,9999999,0,0.0,0.0,0.0,8.99581589958159,0.0,9.148936170212766,,,,,,
